date,id,username,content,likes,rts,views
2023-03-30 16:39:59+00:00,1641480399128866834,ilaliaga,#BoricIndultaDelincuentes #Chile #BoricMiente #TohaMiente #LeyNaimRetamal,0,0,22.0
2023-03-30 16:39:44+00:00,1641480339053850638,MillenniumProj,"On March 31, a new conference series called “XIV seminario internacional de formacion professional en prospectiva” will be launched in Mexico City with the participation of our #chile and #argentina Node Chairs:  https://t.co/gI6guKKkiC 

@MiguelA03288749 @worldfutures",0,0,65.0
2023-03-30 16:38:57+00:00,1641480139170099226,RRHHchile,"Las personas como motor del éxito en tu organización!

#siguemeytesigo

#linkconsultora
#recursoshumanos #remuneraciones #gestiondepersonas #gestionpersonas #pymes #talentohumano #emprededores #emprende #servicios #pymechile #emprendedoras 
#Chile https://t.co/URs0CUQQI3",0,0,8.0
2023-03-30 16:38:50+00:00,1641480112192225280,ilaliaga,#Carabineros #BoricIndultaDelincuentes #Chile #Boric #LeyNain_Retamal,1,0,7.0
2023-03-30 16:38:18+00:00,1641479975827124230,RRHHchile,"Dato Informativo!

Revisa esta información si necesitas apostillar un certificado del Registro Civil:

https://t.co/PsJIqykE0h

#registrocivil @link_consultora @redrrhh.cl #siguemeytesigo
#recursoshumanos #remuneraciones #gestiondepersonas #gestionpersonas #pymes 
#Chile https://t.co/KMdcqL44ta",0,0,14.0
2023-03-30 16:38:02+00:00,1641479912119840783,circuloORION,"En Orion TV ""Dark Side of the Moon, el Enigmático Lado Oscuro de La Luna"" con @aurquizag @dussuel @ProfeKrakeano y @LeoElvistec #Chile #Moon #Luna #Ovnis #Ufo #Davor #IronMaiden #CeciliaBolocco #VinadelMar https://t.co/kSMsy6sLYY",4,4,352.0
2023-03-30 16:37:35+00:00,1641479795077795847,DrMedio,"Ojo acá 👀 y para todos los que han  preguntado, #Wrestlemania se vera en #Chile 🇨🇱 EN VIVO los dos dias por FOX SPORTS 1 
Foto de @DanielFigueroaP 
👇👇👇",10,1,1071.0
2023-03-30 16:37:10+00:00,1641479690245353476,avilarenata,Hey #Chile,2,4,841.0
2023-03-30 16:36:30+00:00,1641479522955456512,ilaliaga,#BoricMiente #BoricMiente #TohaMiente #Boric #LeyNaimRetamal #BoricIndultaDelincuentes #Chile,0,0,18.0
2023-03-30 16:34:40+00:00,1641479062253101057,olaszeroplastic,¿Cuánto demoran en descomponerse los #plásticos? 🤔 #OlasZeroPlastico #ClimateTalks #Chile #residuos #basura #medioambiente #contaminacion #educacionambiental #responsabilidad #concienciacion #basuraleza #sustentable #zerowaste #cambioclimatico #concientizar #naturaleza https://t.co/PDg7vCSHPP,0,1,27.0
2023-03-30 16:34:37+00:00,1641479050920173568,ChinaEmbajada,"El embajador Niu Qingbao se reunió por primera vez con el ministro de Relaciones Exteriores de #Chile, @AlbertoKlaveren, en el @Minrel_Chile. En el encuentro abordaron temas bilaterales y multilaterales de interés común. https://t.co/sbiJAOs0Tn",19,3,672.0
2023-03-30 16:32:50+00:00,1641478600984522752,cardenas_1648,@VenezuelaSaime aunque ahora aparecen días disponibles igual no deja agendar … soluciones por favor #chile https://t.co/bPw7TQwNzX,0,0,8.0
2023-03-30 16:32:40+00:00,1641478560266301445,LetrasChile,¡Y la canción del día es!... Plata pa' Pan - Chinoy @ChinoyOFICIAL #musicachilena #chile #musica #Chinoy https://t.co/NuKomJz2V8,0,0,9.0
2023-03-30 16:32:01+00:00,1641478395308515330,TANTE95427120,#LeyGatilloFacil #CHILE #PACO,1,0,18.0
2023-03-30 16:31:53+00:00,1641478360608940032,SraAnna60,#antofagasta en #Chile donde ya no habitan ni chilenos ni @Carabdechile total despues lavan la imagen y estaria todo ok 🤡 https://t.co/kh7gfz0mng,0,1,357.0
2023-03-30 16:31:23+00:00,1641478235304210436,CompagnonO,"Ce n’est pas tout à fait le « nous sommes en guerre » de #Piñera au #Chili en 2019, mais pas loin…

#Chile #estallido #SteSoline",34,4,1832.0
2023-03-30 16:30:12+00:00,1641477939228180480,apuntesyviajes,"Emporio Echaurren / Ciudad de Pie. Clave 243, Barrio Puerto. Valparaíso. https://t.co/Kq384QMG5J #ApuntesyViajes 🧳🌎 #Valparaíso #Chile 🚎🇨🇱 https://t.co/R4e7lETcqI",40,3,1361.0
2023-03-30 16:29:17+00:00,1641477709552398345,RRHHchile,"Simplifique el proceso de selección en manos de expertos.

https://t.co/Y3gF8UDqH4

 #emprededores #chile #emprende #consultora #pyme #asesoria #servicios #reclutamiento #emprendimiento https://t.co/6l0GGEUDos",0,0,1.0
2023-03-30 16:28:55+00:00,1641477615293722627,jangueostudio,Now playing drop_corto_001 by !  #badbunny #mega #lamega #nuevamega #megaradio #radiomega #musica #megamezcla #rauwalejandro #daddyyankee #colombia #chile #panama #radioenespanol #radioenvivo #caracas #venezuela #chile #radioespana #argentina #radiodigital #molusco #radioafici...,0,0,37.0
2023-03-30 16:28:45+00:00,1641477573757612033,ciudadliveblog1,Acusan de pedofilia y violación a senador en Uruguay: congresista negó los hechos y anunció demanda https://t.co/wOpSqKfTr7 a través de @biobio DE PORTALES INTERNACIONALES/ #ZonaDeRT #CortitayalPie via @biobio /#Chile,0,0,6.0
2023-03-30 16:28:35+00:00,1641477533479608320,miguelsmirnoff,#Chile Top 10 de TV de aire ayer #1 y #3 #LaLeyDeBaltazar ; #2 y #9 #Meganoticias ; #4  #HijosDelDesierto  #5 y #6 #JuegoDeIlusiones  ; #7 y#10 #ChilevisionNoticias ; #8  #thevoicechile  Fuente: @K_IBOPEMediaAL @Mega @Chilevision @canaltrece @TVN https://t.co/QZDMNiLCdV,0,1,396.0
2023-03-30 16:27:06+00:00,1641477157678379008,fiore2428,#limaperu🇵🇪 #peru🇵🇪#misterioperu#escritora #pintora  #perumisterio #anthonychoyoficial #líbero #norteamerica #mexico #arequipa #ayacucho #huancayo_perú🇵🇪❤ #tacna_peru🇵🇪 #limaperu🇵🇪 #chanchamayo #laselvademiperu🇵🇪 #amazonastiktok # #santodomingoecuador #panama #colombia #chile https://t.co/i5xZeilNGW,0,0,34.0
2023-03-30 16:26:08+00:00,1641476915499245569,fiore2428,#limaperu🇵🇪 #peru🇵🇪#misterioperu#escritora #pintora  #perumisterio #anthonychoyoficial #líbero #norteamerica #mexico #arequipa #ayacucho #huancayo_perú🇵🇪❤ #tacna_peru🇵🇪 #limaperu🇵🇪 #chanchamayo #laselvademiperu🇵🇪 #amazonastiktok # #santodomingoecuador #panama #colombia #chile # https://t.co/NHOnPp98ub,0,0,30.0
2023-03-30 16:25:44+00:00,1641476816312446984,antonnewcombe,#Chile 🇨🇱 bjm + the fucking #Gonjas? https://t.co/6XTY8l7H70 + https://t.co/euSghlHP9M ?,9,0,1130.0
2023-03-30 16:25:32+00:00,1641476764269522945,RRHHchile,"Administración de RECURSOS HUMANOS y REMUNERACIONES en las manos de EXPERTOS!

https://t.co/oFloNgSBZ2

#linkconsultora 
#pyme #emprededores #emprende #asesoria #servicios #pymechile #emprendedoras 
#Chile https://t.co/Y6IjJEIHqj",0,0,1.0
2023-03-30 16:25:23+00:00,1641476725463830529,RRHHchile,"El Proyecto de Ley de 40 horas semanales ya casi es una realidad.
Falta muy poco para que sea aprobado.

https://t.co/XQIgiVH9MH

 #40horas #pyme #chile #pymeschile #emprendedores https://t.co/dbQMClomZb",0,0,15.0
2023-03-30 16:24:41+00:00,1641476549496000513,MomentoRobotech,"@efeortega @gxl_oyanedel Discrepo ya que en Mexico, Colombia, Venezuela, Costa Rica, El Salvador y Perú también se transmitió #Robotech. Pero, concuerdo que fué un éxito en #Chile y fué gracias a Canal 13, que emitió la serie constantemente en un período de 15 años, entre 1987 y el 2002.",11,0,531.0
2023-03-30 16:23:24+00:00,1641476227524603904,ThePurpleAir,"How many cities do you think Chile had as the most polluted cities in Latin America in 2021?

#AirQuality #Chile #PurpleAir #PurpleAirMap",2,1,140.0
2023-03-30 16:23:22+00:00,1641476218867335169,UPLaRadio,"🟣 #CHILE Senado votará la proxima semana #LeyNainretamal que opinas🇨🇱⁉️👋
#GatilloFácil https://t.co/j3Fo8q42sF",5,4,750.0
2023-03-30 16:23:11+00:00,1641476171341737989,nuevodinerove,"#ADOPCIÓN
La empresa de comercio electrónico @Mercadolibre habilitó la compra de $BTC y $ETH en #Chile con la moneda local, por medio de su pasarela #MercadoPago. La App permite holdear las criptos para hacer compras posteriores en la plataforma.  
https://t.co/9AfNqXOkXA",0,0,48.0
2023-03-30 16:21:28+00:00,1641475742482530304,FootballLineups,"🌎🌍🌏 #Friendlies -  #Chile #LaRoja 3 vs  #Albirroja #Paraguay 2   

 ⚽ Goals : Díaz (head), Rojas, Ávalos, Sánchez , Silva (own goal) 
 🟥 Red Card: Díaz, Sosa 

    https://t.co/vn2I4Ei4nf",0,0,74.0
2023-03-30 16:21:22+00:00,1641475716695969798,mgutiollarzu,#Nepotismo #Total #Chile desde 1810 a la Fecha #Pituto #CerremosPorFuera,0,0,5.0
2023-03-30 16:21:07+00:00,1641475654481850376,Andres_Vallejos,"@WilliamSorianoH Ojalá en #Chile pronto tengamos un Presidente que proteja al país y no a los Delincuentes como lo hace @GabrielBoric , nos tiene hundidos en la Delincuencia, el Narcotráfico y el Crimen, quienes siguen matando civiles y policías.",0,0,5.0
2023-03-30 16:20:29+00:00,1641475492111851520,HerreraMarineny,"Que el congreso de #chile deje  de darles más atribuciones a #carabineros y le de atribuciones al #otoño para que haga uso de sus fríos, neblinas, lloviznas y no siga permitiendo el avance de el verano que lleva meses azotando nuestra patria",0,0,12.0
2023-03-30 16:19:12+00:00,1641475172019445760,VVOBinEcuador,"𝐂𝐎𝐌𝐏𝐀𝐑𝐓𝐈𝐌𝐎𝐒 𝐂𝐎𝐍𝐎𝐂𝐈𝐌𝐈𝐄𝐍𝐓𝐎 🤓| Nuestros compañeros que viajaron a #Chile a @icsei2023 @ICSEIglobal, ahora socializan todo lo aprendido  a nuestros pares de @Educacion_Ec  y @VVOBvzw en Ecuador.

Replicamos lo aprendido y generamos nuevos conocimientos 🙌 https://t.co/gFL6Ipvn56",3,3,118.0
2023-03-30 16:17:41+00:00,1641474791067750400,FdoQuijano,"#Chile| La movilización, que se convoca cada año en recuerdo del asesinato de los hermanos Eduardo y Rafael Vergara Toledo, militantes del Movimiento de Izquierda Revolucionaria (MIR), perpetrado... https://t.co/R4coowKL1J",0,0,63.0
2023-03-30 16:17:27+00:00,1641474728870264833,caldecanoa,Nuevamente @DrManuelMonsalv normalizando y relativizando la violencia en #Chile No se puede hacer costumbre que la delincuencia se oculte detrás de una fecha de conmemoración como el #29marzo,0,0,9.0
2023-03-30 16:17:22+00:00,1641474709530484741,AnalisisUrbano,"#Chile| La movilización, que se convoca cada año en recuerdo del asesinato de los hermanos Eduardo y Rafael Vergara Toledo, militantes del Movimiento de Izquierda Revolucionaria (MIR), perpetrado... https://t.co/x19cH1J0rO",0,1,90.0
2023-03-30 16:15:34+00:00,1641474255576498177,radiofidescb,"🔴#URGENTE: El ministro de salud, Yeison Auza, señaló que tras reportarse el primer caso de gripe aviar en el país de #Chile, se tomará todas las medidas para evitar el contagio🔴

#FidesInfo #FidesCBBA #Cochabamba #Bolivia https://t.co/jS4FsklHgK",0,0,64.0
2023-03-30 16:15:09+00:00,1641474153290035201,JuliaNuez19,"Tú eres lo mejor que ha creado Dios 🙌🏻🎼
Poesía para el alma ❤️
A 26 días de nuestro encuentro🇨🇱@alejandrosanz 
@Mesumejo_Chile 
#jueves #abril #Concierto 
#chile #AlejandroSanz #music 
#canciones #SANZENVIVO #up
#pronto #abril #insta #instachile 
#photooftheday #photopic https://t.co/ICFdwilz4G",2,1,128.0
2023-03-30 16:14:45+00:00,1641474050999349248,klmmetzger,"Bewußt länger leben!
https://t.co/Tmytpk5CjA
#Chile https://t.co/WNL4MK9vXZ",0,0,11.0
2023-03-30 16:14:25+00:00,1641473968874962946,MarchuGonnet,#Chile ⏩🇨🇱https://t.co/AUWCi6A4cd,0,0,8.0
2023-03-30 16:14:09+00:00,1641473900344221704,AGS_vision,"#AGSenPrensa
🏡 Los townhouses poseen múltiples atributos de valor urbanístico y arquitectónico
Análisis de Rodrigo Aravena, Arquitecto y Director Comercial de AGS Visión Inmobiliaria
#Townhouses  #inmobiliarios #tendencias #arquitectura #urbanismo #AGSVisiónInmobiliaria #Chile https://t.co/PNjaaryC2M",1,0,28.0
2023-03-30 16:12:31+00:00,1641473488635428864,cretamal1300,Estamos hablando del @mop_chile?? me estai WDO. #Chile @GobiernodeChile,0,0,16.0
2023-03-30 16:12:08+00:00,1641473392774729729,JodelDeauna,"#POPEFRANCIS Hospitalized!MY PRAYERS HOLY FATHER! I PRAY ""23""!#CHILE #H5N1 confirmed by CHILE'S HEALTH DEPARTMENT!I need more DATA though #SEALIONS!#PERU!TOMORROW OVERVIEW #CHESSSTRATEGY!#BATTLEOFLEPANTO CONTROL OF CENTER ""STRATEGIC""! ""D4E4"" #ENGINEERINGCONTROL ""D5E5"" ""STRONG""!",0,0,160.0
2023-03-30 16:12:04+00:00,1641473374344949760,tiburon_vargas,"@imachill55 @TwitterLatAm Esto es lo que NO se quiere, la instalación al Odió por #raza a los #Venezolanos en #Chile y TODA Latinoamérica @twiterosxlavida https://t.co/3YYMULhmwD",0,0,58.0
2023-03-30 16:11:21+00:00,1641473195332050946,Estrategiacl,"Ingreso de nuevas obras en febrero cae un 23% respecto al promedio de 2022 https://t.co/5F7dLlHci8
#Chile https://t.co/jVoqpfLoEy",0,0,384.0
2023-03-30 16:09:39+00:00,1641472765646581770,PatyPetit,Estaba viendo el capítulo de Somebody feed Phil @NetflixLAT de Santiago de #Chile y me dio penita.  Como nos han matado la esperanza. https://t.co/zAxqzLkQzs,1,0,25.0
2023-03-30 16:08:54+00:00,1641472579746553856,grupoeldeber,"El afectado es un hombre de 53 años. En las personas el virus H5N1 puede provocar tos, diarrea y fiebre superior a 38°C, entre otros síntomas.

📰 Lea la nota &gt;&gt; https://t.co/Zo375GlNGB 

#ElDeber | #Chile | #GripeAviar https://t.co/F2CaVWqOeb",0,0,834.0
2023-03-30 16:07:36+00:00,1641472250695090176,fiore2428,#limaperu🇵🇪 #peru🇵🇪#misterioperu#escritora #pintora  #perumisterio #anthonychoyoficial #líbero #norteamerica #mexico #arequipa #ayacucho #huancayo_perú🇵🇪❤ #tacna_peru🇵🇪 #limaperu🇵🇪 #chanchamayo #laselvademiperu🇵🇪 #amazonastiktok # #santodomingoecuador #panama #colombia #chile # https://t.co/G4bteziEQF,0,0,57.0
2023-03-30 16:06:43+00:00,1641472027637739520,Capitalista_Pob,"Que @GiorgioJackson haya metido al cuñado a Obras Publicas es grosero, pero ver al Cuñado de este y sus Performance artísticas es repugnante.

Que puede aportar ese gallo a Un Ministerio!!!!
#Chile #GatilloFacil #MOP #LeyNainRetamal",0,0,61.0
2023-03-30 16:06:26+00:00,1641471956833693699,geofisica_udec,"Investigador de Proyecto Milenio CYCLO @nucleocyclo  y del #Magíster en #Geofísica lidera anteproyecto sobre Norma de Amenaza Sísmica en #Chile.
https://t.co/Ozvid4pdKD
(Foto: web del Núcleo Milenio CYCLO) https://t.co/ebufn2xIBa",1,1,72.0
2023-03-30 16:04:52+00:00,1641471565702332416,MarchuGonnet,🇨🇱#Chile #Carabineros #GatilloFacil Ayer 29 de marzo @elmostrador transmitía en vivo nota sobre este punto; el gatillo fácil en un cuerpo militar sin control.,0,0,58.0
2023-03-30 16:04:08+00:00,1641471380687405056,CesarPedrini,"Estamos, claramente, con un Niño Costero declarado, lo que afectará nuestro país si o sí.
Esto nos llama a estar preparados para las emergencias que se nos vienen.
Atentos @Senapred, especialmente en el centro norte de #Chile.

#ENSO #Cambioclimatico https://t.co/OuACtjB7dv",52,27,2750.0
2023-03-30 16:04:00+00:00,1641471344859570186,Iberarchivos,"📍 📁#ProyectoArchivístico  2010/057 de  #Chile 🇨🇱 Conservación, catalogación y difusión del fondo Profesora María Ester Grebe en el marco de la conformación del Archivo Etnográfico Audiovisual del Departamento de Antropología de la @UniversidaddeChile
 https://t.co/K3JRFYTTXV",2,0,159.0
2023-03-30 16:03:37+00:00,1641471250424905733,De_otros_mundos,"@AnaMariaGazmuri Cierra la boca, matona d cuarta, INCREIBLE, como te ha hecho MAL la marihuana, ya NO TIENES NEURONAS y menos CONCIENCIA d no hacer DAÑO al país. Tu pensamiento me ratifica q eres COMPLICE d asesinatos d DECENTES inocentes y la destrucción d #Chile +amparar #terroristas #Araucania",1,1,21.0
2023-03-30 16:03:30+00:00,1641471221131878403,SinSalmoneras,"https://t.co/L2aQ06RngZ
 ¿Perdonazo a la salmonera #NovaAustral, la empresa con el mayor prontuario ambiental marino de #Chile? 
Por ningún motivo @JorgeFlies @luzbermudezsan @GabrielBoric @julio_salas @Maisa_Rojas @max_proano @pamela_poo @Sepulinares @paloma_avila @LeticiaCaro6 https://t.co/4sQgPSA5bI",170,244,5921.0
2023-03-30 16:03:05+00:00,1641471115166990337,CDulcepamba,Francisca Fernández @FranFDroguett integrante del Movimiento por el agua y los territorios de #Chile @AguaEnMarcha se solidariza con la lucha de las comunidades de la cuenca del #RioDulcepamba y se une al pedido de #ReversionYa @Ambiente_Ec https://t.co/EAii2WrQXa,4,3,124.0
2023-03-30 16:02:50+00:00,1641471052009095169,LChavezB,Enap anuncia baja de combustible de 10.2 pesos la 93 octanos y en @copec_cl en los ángeles solo bajan 4 pesos 😂😂😂😂 #Chile #inflacion,0,0,63.0
2023-03-30 16:02:47+00:00,1641471038503387136,titomedinaneira,"El real trasfondo del Proyecto de Ley Naín-Retamal que ""le da mayores facultades a Carabineros""
#Chile🇨🇱 https://t.co/lf1IqGuMTI",1,0,41.0
2023-03-30 16:02:32+00:00,1641470975941197825,araucaniandina,"Donde alguna vez paso el Tren de la Araucanía hoy puedes pasar en Bicicleta en una entretenida Ciclovía que une Manzanar con Malalcahuello en la comuna de Curacautín.

https://t.co/pxzBQSG4CQ

#araucaniaandina #curacautin #malalcahuello #turismo #chile",2,1,96.0
2023-03-30 16:01:56+00:00,1641470825244028928,GodsCountryFarm,📍 We are LIVE! 🗺 Get your adventure tickets now! https://t.co/mZMt7Vx57s 🛶🗿🗻🏕🌋 🏜🏞 #chile #vacationhere #yourescape #indiegogo #godscountryfarm,0,0,16.0
2023-03-30 16:01:33+00:00,1641470729194549248,AmsGruas,"Uno de los temores que se tiene cuando se obtiene la licencia de #conducir es enfrentar las calles. ¿Qué precauciones debo tomar al conducir distintos tipos de vehículos?

Para mayor información haz click en el link📲
https://t.co/lWTBVKoIeU

#gruasams #gruas #chile #consejos https://t.co/XAT2suQrXc",0,0,8.0
2023-03-30 16:00:50+00:00,1641470547002531840,somoytv,"চিলিতে প্রথমবারের মতো একজনের শরীরে বার্ড ফ্লু শনাক্ত হয়েছে। বুধবার (২৯ মার্চ) দেশটির স্বাস্থ্য মন্ত্রণালয়ের বরাতে এ তথ্য জানিয়েছে বার্তাসংস্থা রয়টার্স

#birdflu #humanbody #chile #somoytv 

https://t.co/G00xJdeLKS",8,0,740.0
2023-03-30 16:00:49+00:00,1641470545056112640,psparatdos,"Lo esencial si es visible a los ojos. El café por las mañanas, la cama donde dormimos, el plato de comida que nos servimos, el cariño de nuestros padres,amigos y pareja.
#psicologia #psicología #psicólogos #psicólogas #psicologiainfantil #ansiedad #depresión #chile https://t.co/9YpQCL8CNS",0,0,33.0
2023-03-30 16:00:07+00:00,1641470367079317505,mirifacl,🎁Gana 100.000 pesos!! 💲5.000 c/número (total #41) 📍#peñaflor más detalles aqui: https://t.co/IR3fjKgaJS #rifas #premios #mirifa #chile,0,0,9.0
2023-03-30 16:00:01+00:00,1641470341967912965,Alo_Lift,"ALO Lift by Faresin potencia la minería con venta de manipuladores en el norte de #Chile, modelo 17.40, con altura máxima de 18 metros y capacidad de 4 toneladas. 
Cotice equipos https://t.co/NiylOUGzbr https://t.co/AjTGEArb67",0,0,20.0
2023-03-30 15:57:11+00:00,1641469630416924674,DiplomatsWine,Now is the time to come to Chile to experience all their Vendimia Festivals. Here are some tips &amp; a summary of our experience in Aconcagua: https://t.co/3zGhWXkiN2 @DrinkChile @DrinkChile @CHILETOURISM_LA #harvest #festival #vendimia #wine #vino #chile,2,0,35.0
2023-03-30 15:57:09+00:00,1641469621290127361,omar_duque,"#Chile confirmó el primer caso de gripe aviar en humanos. 

#TheLastOfUsHBO

https://t.co/D1jrkHmWY7",0,0,14.0
2023-03-30 15:52:33+00:00,1641468464555589632,rufusandres,@Cooperativa Tendrán mucho trabajo 😝#chile,0,0,76.0
2023-03-30 15:51:10+00:00,1641468117254836225,NathaDeSanz,"Tú eres lo mejor que ha creado Dios 🙌🏻🎼
Poesía para el alma ❤️
A 26 días de nuestro encuentro🇨🇱@alejandrosanz 
@Mesumejo_Chile 
#jueves #abril #Concierto 
#chile #AlejandroSanz #music 
#canciones #SANZENVIVO #up
#pronto #abril #insta #instachile 
#photooftheday #photopic https://t.co/jdNkuIWigz",2,1,95.0
2023-03-30 15:51:07+00:00,1641468103136608262,HPuertoPilar,"¡Reserva ahora tu estadía en línea desde nuestra página web https://t.co/x76mFIY1al o contáctanos al Fono o WhatsApp +56936822779 o al email reservas@hotelpuertopilar.cl! 

Estamos ubicados en la Ruta 225 Km 27, Puerto Varas, Región de los Lagos, Chile.

#hotel #chile #cabañas https://t.co/JDzNn6Bkeu",0,0,69.0
2023-03-30 15:51:02+00:00,1641468080571162625,De_otros_mundos,"@AngelDLaCruz_ @rodolfocarter @joseantoniokast @evelynmatthei @GabrielBoric Para mi, #elecciones2026
@joseantoniokast debe ser electo #presidentelect 
Y @rodolfocarter como Ministro del Interior. Esa es la DUPLA q se necesita en los + altos cargos y hacer DESAPARECER toda institución q NADA tiene q ver con #chile 
#Fuera @ONU_es @ONUChile @inddhh",5,2,86.0
2023-03-30 15:50:06+00:00,1641467849079136256,FrancoSimoneCL,"Aquí le dejamos un extracto de la entrevista realizada a Franco Simone quien participó hoy en el programa Oggi è un altro giorno transmitido vía Rai
Uno
#francosimone #oggiunaltrogiorno  #raiuno #italia #francosimonechile #chile @FrancoSimoneFS @RaiUno https://t.co/U2sXsiTv06",1,0,39.0
2023-03-30 15:45:51+00:00,1641466780022456320,roscapumpacl,"Apoyo al Gobierno de @GabrielBoric, pero lo del cuñado de @GiorgioJackson es una burla, es de las cosas que más hemos criticado en los últimos años. Puede ser muy capaz como periodista, pero va en contra de lo que prometieron y de lo que queremos que se termine en #Chile",5,0,267.0
2023-03-30 15:45:13+00:00,1641466619581825024,larazon_pe,"#Chile detalló que paciente es un hombre de 53 años que radica en el norte del país. Aún se desconoce la fuente del contagio de la #gripeaviar.

Lee más aquí: https://t.co/fFBfgQHpAV",0,0,159.0
2023-03-30 15:45:00+00:00,1641466563546218498,VilasRadio,"🌵 DECOMISAN MÁS DE 100 PLANTAS ORNAMENTALES DE INGRESO CLANDESTINO EN COLCHANE 

Revisa la nota completa en nuestro sitio web
https://t.co/6fQiUYg5Wq 

📲✅Síguenos en nuestras redes sociales 
como #VilasRadio 

#Iquique #AltoHospicio #Tarapacá #Arica #chile https://t.co/ZmFXvjyJe2",0,0,239.0
2023-03-30 15:44:21+00:00,1641466401675157504,isabelI96103954,"#CHILE 🇨🇱💯⁉️NO OLVIDAR ESTOS NOMBRES ‼️ para las pròximas elecciones. ESTA CAMADA es la que ha destruìdo a CHILE,
#rechazootravez 
#BoricIndultaDelincuentes",1,0,8.0
2023-03-30 15:44:17+00:00,1641466385673990145,victorgaete,"#Chile
#Cahuil",0,0,3.0
2023-03-30 15:44:03+00:00,1641466322985820160,mutante321,"A #50AnosDelGolpe
MEMORIA:
@evelynmatthei: ""si hubo violaciones a los Derechos Humanos, fue porque ( @Carabdechile ) no tenían cómo defenderse"".
#NoAlNegacionismo 
#GatilloFácil #Intramarchas
#ElRechazoLesMintió
#LaDerechaMiente 

#WallMapu #Temuco #Chile https://t.co/i0VJ2gj1b5",0,0,218.0
2023-03-30 15:43:15+00:00,1641466121952931841,CentrodesangreV,"📢 Colecta de sangre 🩸 en @uvalpochile 3 de abril  entre 10:00 y 16:00 hrs.

#Donantesdesangre #Chile #Colectadesangre #Colectadesangre  #UV  #Valparaiso https://t.co/qk6a49kqTH",8,9,282.0
2023-03-30 15:43:07+00:00,1641466088629100545,TinformasBo,#Chile realizó un homenaje a #estudiantesbolivianos ejecutados durante la #dictadura militar https://t.co/Venwva46q8,0,0,94.0
2023-03-30 15:42:16+00:00,1641465875134906368,marcelciencia,Este servicio debería existir en #Chile @Jou_Kaiser,0,0,11.0
2023-03-30 15:41:54+00:00,1641465782226829314,miradaenpapel,Peña profundos para #CasaPiedra sitio #Memoria y reflexion #DDHH en #LaSerena desde las 13.00 hrs de la Corporación 16 de octubre #Chile https://t.co/ahN7xKJNUR,5,4,264.0
2023-03-30 15:37:33+00:00,1641464689702862851,De_otros_mundos,"Para Ti y la @totiorellanag TODOS estos mocosos d mierda debieran estar ADENTRO del colegio, ESTUDIANDO y jamás andar weviando en la calle. Edad fácil d influenciar x ultraizquierdistas q los están UTILIZANDO para destruir y la #PrensaBasura SIN CONCIENCIA cagando aún+ #Chile",1,1,10.0
2023-03-30 15:36:09+00:00,1641464338052513794,zenithconsult,"Mejora la productividad con Microsoft 365: 

Para más información contáctate con nosotros, te asesoramos.

contacto@zenith.la
Chile +56 (2) 2664-2312
Perú +51 (1) 705-2252

Obtén mas información en https://t.co/ZPdFnGTV8e 

#Microsoftpartner #Empresas #Chile #Peru #Constultoria https://t.co/Ee3wyXy3pX",0,0,7.0
2023-03-30 15:36:04+00:00,1641464315348647937,GiancarloMkt,"Si creen que la #izquierda está hoy en el suelo en #Chile. Ni se les ocurra pensarlo. En su peor momento están gestionando poner en un billete a #Bachelet y rebautizar un hospital con nombre de #Allende. Están + vivos que nunca, trabajando sin descanso para perpetuarse al poder.",112,55,3964.0
2023-03-30 15:36:02+00:00,1641464307886981124,joseluispmcl,chile_sismos: Sismo: Fecha: 12:02 30/03/23 Lugar: 83 km al NE de El Salvador Profundidad: 15 km Magnitud: 3.0  🔗 https://t.co/sGH2l3qx6Y #chile #sismos https://t.co/YhSDS6vE6e,0,0,40.0
2023-03-30 15:36:02+00:00,1641464305605378049,joseluispmcl,chile_sismos: Sismo: Fecha: 11:47 30/03/23 Lugar: 65 km al SO de Ollagüe Profundidad: 118 km Magnitud: 2.6  🔗 https://t.co/L9zwdNpxWu #chile #sismos https://t.co/MYAtpjPeEf,0,0,29.0
2023-03-30 15:34:58+00:00,1641464039527030785,boris2mens,"Mi momento  mas humilde fue... cuando pase 2 años siendole fiel a la distancia 
#은우의_모든날이_찬란한_봄이길 #tbt #FelizJuevesATodos #DiaDelJovenCombatiente #chile #mood",0,0,48.0
2023-03-30 15:34:16+00:00,1641463861151780864,KadirCruz,"Los crímenes cometidos por la #IzquierdaMiserableYTerrorista no son crímenes?, ellos si pueden violar los derechos de los ciudadanos?, ellos si pueden tratar de quemar a una mujer sin consecuencias?, los criminales tienen que pagar por sus crímenes, #Chile reclama justicia.",1,0,32.0
2023-03-30 15:32:27+00:00,1641463406405246979,Piiel__Canela,"La sensación de impunidad en la clase política es tremenda!!! Si ellos no pierden nada cuando atentan contra el cargo público, que queda para los demás ciudadanos!!! Cada vez más desilusionada #chile #chilenos #boric #vallejo #toha #carabineros #LeyNainRetamal",0,0,20.0
2023-03-30 15:30:19+00:00,1641462869584666624,CafUPCChile,"El reto de garantizar la calidad ambiental, la seguridad y la sostenibilidad en los edificios 👍👍🏣🏣♻️♻️

https://t.co/trJOrOd2Ra

#cafupcchile #chile #formacion #formaciononline #formacionchile #cursos #cursosonline  #sostenibilidad #edificios #seguridad #ambiental https://t.co/qMGlMUTDow",0,0,9.0
